840 600  859 274415533178 5254 90121111122222222222222444444333949322324432122292222212212121212112222222222222222 50253282998998  27.260807 8069.1989161.191489  22.879606165    10.864932    10.913472     9.141663     9.43136232 964.166674.5 1 65PUB05OCT2012
840 601  975 512414332180 7 03220124323334322224333324444334333332322112322222321222111112221222442222232322332223 50415282998998  12.985572 4544.9501701.191489  10.898605066     8.337272     8.833122    12.687052     9.483902311260.000005.0 1 45PUB05OCT2012
840 602  241  80421543176 5453 75121222131322221322223444432232224122233432222131121112212121212112222222322322222 50065282998998  92.559948 7497.3557811.191489  77.684242166    10.072512    10.185092     9.881652    10.427932311012.000005.0 1 24PUB05OCT2012
840 60399998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100010282998998  18.132472 6799.6771281.191489  15.218325167999998.000008999998.000008999998.000008999998.000008999999.000009.098985PUB05OCT2012
840 60599998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100011282998998  31.463065 5034.0904031.191489  26.406501067999998.000008999998.000008999998.000008999998.000008999999.000009.098985PUB05OCT2012
840 606  678 222413543176 6403100121211222333222333232443333232321113332322222222221212212221222232223322333323333 50411282998998  37.196988 9224.8531301.191489  31.218901068     9.941222    10.033712     9.141663     9.483902311173.333335.0 1 44PUB05OCT2012
840 607  525 189424543175 5223 25121331222221221221221324233232232233334433322222222212111121112122223333333322231 50479282998998  46.550617 5539.5234461.191489  39.069268168    10.513752    10.185092     6.596993     8.96538233 939.166675.0 1 45PUB05OCT2012
840 610 1585 544414313180 6153 58222222391234121334222439334344342311223422312121121111111121112112223332222322232 50263282998998  78.040741 8116.2370571.191489  65.498479069     9.526912     9.714392    11.374092    10.783192331125.000005.0 7 65PUB05OCT2012
840 612  590 314414443180 6262 30221121141433331333333343433432234333444433222232232312311111111112223232333233223 50169282998998  35.856557 5163.3441991.191489  30.093896169     9.690792     9.618012     6.596993     8.535062331158.000005.5 1 65PUB05OCT2012
840 613  500 250415423180 6303 35113333323333333333333444444444444422222332222222222212211111111222223333333333333 50138282998998  32.358356 8413.1725821.191489  27.157906170     8.608732     8.555782    11.374092     9.213092331170.000005.0 1 55PUB05OCT2012
840 61499998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100012282998998  29.158079 3936.3406391.191489  24.471959070999998.000008999998.000008999998.000008999998.000008999999.000009.098984PUB05OCT2012
840 615 1137 387413322180 5253100111111111111111111111333333333333311122212222122222111112111211112223333333333223 50166282998998  27.448812 8893.4151711.191489  23.037396071    15.146561    15.229491    12.687052     9.77822232 975.000005.0 1 44PUB05OCT2012
840 616 1002 311412423180 5353 90121121122333322333322443444333334421112322222222222211111111111342223333222333333 50361282998998  25.270335 9552.1865581.191489  21.209031171    10.072512    10.033712    13.350791     9.213092321005.000005.0 1 44PUB05OCT2012
840 617  650 330414233180 5133100221131243342114342312333333444442232322432222121232212211121112232223233322233222 50228282998998  23.139988 7775.0358251.191489  19.421061172     9.453042     9.751782    10.642012     9.48390232 939.000005.0 1 55PUB05OCT2012
840 618  525 262414433175 5153120124493344422234412224433323233332432324432323232233312211111111112223333333333131 50399282998998  21.689797 5205.5513461.191489  18.203937072     8.307152     8.038652     9.141663     8.00984331 918.750005.0 2 45PUB05OCT2012
840 619 1101 319412332180 5443120221131321332211332212433333443443322112322222222222111111111111332223233332333132 50400282998998  20.306519 6579.3120391.191489  17.042971073    10.211012    10.185092    12.687052     9.483902321032.000005.0 1 65PUB05OCT2012
840 620 1452 501413322180 5283352123111123222213292212444444444232422223322222222232112211111211132223333322333333 50144282998998  18.818334 7113.3303001.191489  15.793959173    10.518782    10.518992    10.642012     9.21309231 984.000005.0 1 44PUB05OCT2012
840 621  789 379413232165 3223200121211121232111123112443423333332122223433122121222211211221222332223233333232222 50012282998998  17.847883 7496.1107441.191489  14.979473074    11.297701    11.147581     9.881652    10.09319231 555.500005.0 1 55PUB05OCT2012
840 622  857 447434322179 7 03 28121221111111111111111444444444441122213322323122233211211111111112222222111212323250390282998998  17.267148 4972.9387471.191489  14.492071174    12.772281    12.675271    11.374092     8.535062231253.000005.0 1 65PUB05OCT2012
840 623 1268 498413443180 5483 91221111122333321222232444422232332211132333222222222212112221222112223333232322222 50160282998998  16.311794 8987.7987051.191489  13.690256075    10.864932    10.185092    11.374092     9.213092321044.000005.0 1 55PUB05OCT2012
840 625 10939999432332175 6303 80111111111222221222222433323433332222333323222132222111111221122122223333221222233 50214282998998  12.097501 6097.1406431.191489  10.153260175    11.297701    11.417821     8.410613     9.483902291137.500005.0 1 44PUB05OCT2012
840 626 2645 88541921999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 50426282998998   7.912680 8339.9643611.191489   6.6409990 1999999.000009999999.000009999999.000009999999.000009399999.000009.0 1995PUB05OCT2012
840 627 1591 782494133178 5303 90111111121111111111111433443444433421223333112122222111212121212221113333333333333 50389282998998   8.923941 7192.6962571.191489   7.4897361 1    13.535631    13.486361    10.642012    10.42793293 979.000005.0 1 65PUB05OCT2012
840 628 1360 56641511318099991150121111131112111112111444444444441323222222333333399999999999999999999999999999999 50027282998998  10.324455 5637.1526971.191489   8.6651681 2    12.261441    12.140351    10.642012     7.494613329999.000006.0 1 65PUB05OCT2012
840 633  730 350415113180 5103120221121232433342433343443333244432322223533222232222112212111111212223223333333233 50416282998998  15.825359 3497.4044101.191489  13.2819980 2     9.333972     9.355172     9.881652     9.21309232 930.000005.0 1 75PUB05OCT2012
840 634  801 435415113184 6 03 60121111121333321333332344333333332332223432222222222221111121112112223333333222232 50101282998998  16.829082 6125.7858021.191489  14.1244081 3    10.211012    10.346042    10.642012     9.213092331104.000005.0 1 65PUB05OCT2012
840 635  768 43631211218099994 75123332231444322444322443322243921222223422333232232212212221222342222332332322223 50209282998998  17.456481 8012.5247111.191489  14.6509750 3     8.736322     8.696772    10.642012     8.172923339999.000004.5 1 24PUB05OCT2012
840 636  800 300414213180 6 03 30223333331344491444443444433444442132325555334244432421111111111412223333333333333 50371282998998  18.426286 5306.7705031.191489  15.4649190 4     8.034122     8.299542     7.609453     6.943933331080.000005.0 1 55PUB05OCT2012
840 63899998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100014282998998  19.950265 5745.6761791.191489  16.7439721 4999998.000008999998.000008999998.000008999998.000008999999.000009.098984PUB05OCT2012
840 639  950 484415992180 6 03225221111111112111112111443443244431331332332112232232111211111112212223333332322223 50247282998998  21.003049 8527.2379031.191489  17.6275590 5    13.535631    13.486361    10.642012     9.483902311080.000005.0 1 44PUB05OCT2012
840 640  548 264414213180 6303110121222232321211392214443322344432242315543313143231211111121112112223393332333132 50088282998998  21.808645 7327.7046411.191489  18.3036841 5     9.908552    10.185092     9.141663     8.535062311170.000005.0 1 45PUB05OCT2012
840 641  641 307414333180 6303 35121111111111111111111444444444444421111232222222222211111111111112223322332322222 50231282998998  22.678506 5306.7703741.191489  19.0337460 6    15.146561    15.229491    14.165461     9.213092331170.000005.0 1 55PUB05OCT2012
840 642  920 320424223180 5513 50111111111222111222111444422442333211114433222222222211211111111112223333222322223 50480282998998  24.268766 4732.4094611.191489  20.3684291 6    12.261441    12.140351    11.374092     9.213092331053.000005.0 1 45PUB05OCT2012
840 64399998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100015282998998  25.19036610479.1920971.191489  21.1419140 7999998.000008999998.000008999998.000008999998.000008999999.000009.098985PUB05OCT2012
840 644  831 261413213180 6403150111121113333333433324444444433333311112411221111121111111111111112223333333332232 50120282998998  26.622594 7321.2134091.191489  22.3439631 7     9.690792     9.889872    14.165461    11.586972311200.000005.0 1 45PUB05OCT2012
840 645  400 200413113185 5213 50122211131233221222122442322222231132234554323132232112111121112142223333232222113 50243282998998  28.737023 6465.8302091.191489  24.1185730 8    10.681252    10.185092     7.609453     8.74013232 989.750005.0 1 45PUB05OCT2012
840 646  572 241415313179 6 03300121111131111111111111444442444443421222232222132131211211111111112223333332333231 50330282998998  30.615983 5633.3408371.191489  25.6955571 8    12.772281    12.675271    12.046002     9.483902311074.000005.0 1 65PUB05OCT2012
840 647  650 192414113185 7153150223311231233311333333444421444232222335523333241232213311121112232223322323222222 50087282998998  32.893205 6578.6409871.191489  27.6067970 9     9.333972     9.751782     7.609453     8.172923311341.250005.0 1 75PUB05OCT2012
840 648  484 249414333175 6 03120121121121121113121111434433444444421114522222121122211212221222112223233333332232 50136282998998  35.536409 5721.3617701.191489  29.8252001 9    11.561581    12.140351    12.046002    10.093192311050.000005.0 1 75PUB05OCT2012
840 64999998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888 50443282998998  39.602764 4989.9482531.191489  33.238034110999998.000008999998.000008999998.000008999998.000008999999.000009.098985PUB05OCT2012
840 650  411 141413323187 7303 40121233221222221222222444433343344421213422112123222111111111111112293333333333222 50244282998998  45.486603 6595.5574201.191489  38.176256010    10.072512    10.033712    12.046002    10.093192321402.500005.0 7 55PUB05OCT2012
840 651  420 126415213180 6 03 60221122312112212121112444343442434133333333442143232211112121222112222222332222112 50072282998998  64.194803 3851.6881741.191489  53.877781111    11.068402    10.913472     7.609453     7.855033311080.000005.0 1 65PUB05OCT2012
840 652  125  86413113180 4353 30121121224444443333334442212333431131334433321212121211121129999412221111333111111 50388282998998  91.496041 4757.7941241.191489  76.791320011     9.453042     8.833122     8.410613    10.09319232 825.000005.0 7 35PUB05OCT2012
840 653  171  53414113180 6353111122121312113222123323444443343434311324422221111121111111111111311113322332322333 50314282998998 142.145634 7107.2817021.191489 119.300800112    10.072512    10.518992     9.881652    11.586972311185.000005.0 7 55PUB05OCT2012
840 662  489  49221312180 6 03 16111111211222212233323444444442444422222212211111121111112111211112223333232222332 50227282998998 353.78336016274.0345602.500000 141.513344013    10.211012    11.417821    11.374092    12.083621221080.000005.0 9 22PRV05OCT2012
840 66399998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100017282998998 192.61538518234.2564472.500000  77.046154113999998.000008999998.000008999998.000008999998.000008999999.000009.098988PRV05OCT2012
840 664  311  34131422180 6203 34224444443332233332234343344242213322212122321221121111111221222112222222222212122 50345282998998 559.20595519013.0024702.500000 223.682382114     7.681602     7.718052    12.046002    10.427932111140.000005.0 9 12PRV05OCT2012
840 665   13   4411543194 5 03  4212111113332313223212444423232221222225534322132131111112121212112222223322221222 501882829989983467.07692313868.3076902.5000001386.830769014    10.681252    10.346042     8.410613     9.48390231 970.000005.0 5 15PRV05OCT2012
840 667  230  80231232174 7303 60114323233333223433323434433343323211111111223222222211112111211112223222322222222 50103282998998 182.67661015344.8352402.500000  73.070644015     8.608732     8.833122    15.568921     8.965382111305.000005.0 9 21PRV05OCT2012
840 670  512  49131532999 7 03 60121111111122211112111444442343432211122222222222122111112111211112223322222333233 50393282998998 346.32440512467.6785802.500000 138.529762115    13.535631    12.140351    12.687052     9.778222119999.000005.0 9 11PRV05OCT2012
840 671  396  34141442178 6 03 30122214321111111111111444444242432222211131112111111111112221222112223323333222223 50047282998998 395.79932013457.1768802.500000 158.319728016    10.864932    10.705842    13.350791    12.738341111068.000005.0 9 13PRV05OCT2012
840 672  535  64141122180 6153 43111111232233214222211444444243444233311231222121141211112121212112223233323322222 50341282998998 237.47959317098.5306602.500000  94.991837116    10.513752    10.346042    12.046002     9.778222111125.000005.0 9 11PRV05OCT2012
840 673  468  54131421161 6153 56121111211223211111111444443444444322211221111111111112212111211112222233232323222 50164282998998 325.95238018253.3332802.500000 130.380952117    13.535631    11.147581    13.350791    13.963371111006.250005.0 9 11PRV05OCT2012
840 678  434  47141433174 6303 50122221231332311332123444443243443232212222112222121111112221222132222222332322222 50029282998998 313.65229013800.7007602.500000 125.460916017     9.941222     9.889872    12.046002    10.783192111131.000005.0 9 21PRV05OCT2012
840 679  354 125141332178 3443 84123111131233313233313444443343334323311111111121121111112221222112222222222222221 50309282998998 121.33993813347.3931252.500000  48.535975018     9.813672    10.185092    12.046002    12.08362111 664.533335.0 9 21PRV05OCT2012
840 680  369  54411213180 5553 25211111211339131331132444433444444133322322323112132211212111211112223333333333333 50232282998998 722.76397524092.1325002.500000 289.105590118    10.864932    10.744172     9.881652     9.213092311065.000005.0 9 15PRV05OCT2012
840 68399998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100018282998998 329.93055519135.9721902.500000 131.972222019999998.000008999998.000008999998.000008999998.000008999999.000009.098988PRV05OCT2012
840 686  256  66141232185 5 03 66111111111111111111111444433444444411112222111111121111112121212112223333332333232 50445282998998 311.93434321211.5352902.500000 124.773737119    15.146561    15.229491    13.350791    12.73834111 925.000005.0 8 11PRV05OCT2012
840 68799998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888 50429282998998 463.68618520402.1921402.500000 185.474474020999998.000008999998.000008999998.000008999998.000008999999.000009.098988PRV05OCT2012
840 690  327  38141121177 6203 30114444434231344431443444444444444322211112111111121111112121212112223333332333222 50009282998998 408.48545015522.4471002.500000 163.394180120     7.248423     7.718052    12.687052    12.738341111121.000005.0 9 21PRV05OCT2012
840 695  483  39131422180 5503 46213343444221244221924444444144223112211122112221111111111121112112223333332332222 50203282998998 323.705450 9711.1635002.500000 129.482180021     8.488802     8.408712    12.687052    11.586972111050.000005.0 9 11PRV05OCT2012
840 702  385  69142322180 5503 50111111111111111111111444444343333333221222211211121112212121212212222323222222232 50063282998998 179.443908 9331.0831902.500000  71.777563122    15.146561    15.229491    11.374092    11.586972111050.000005.0 9 21PRV05OCT2012
840 706  511  58121612180 6 53 37111111111112211111111443344343444322212122222231121111112121212112223323332323223 50344282998998 295.92504016571.8022402.500000 118.370016022    15.146561    12.675271    12.046002    10.093192211095.000005.0 9 19PRV05OCT2012
840 710  192  25411213182 6 03 30121134391113112113131443432432244321129533312132121111111121122142223233333233233 50336282998998 179.592185 2155.1062221.047619 171.428904023    10.058542    10.348972    11.917372    10.093192311092.000005.0 1 15PUB05OCT2012
840 711  432 127143112180 4503 40111122211112221112222493444443244411111111221221221111111111111122223333333323323 50260282998998  63.099957 6814.7953411.047619  60.231777123    11.068402    11.147581    15.568921    10.42793212 870.000005.0 1 12PUB05OCT2012
840 712  618 200322232181 6 03120221111211112111112113444432242232422323333222112121212111221122312223332223333122 50431282998998  33.512418 6434.3842011.047619  31.989126124    11.874491    12.675271     9.141663    10.427932311086.000005.0 1 43PUB05OCT2012
840 713 1085 360242111184 4543 85121111121122111122112444443444444312222232211221211111112121212112223333222222232 50052282998998  23.425068 5926.5421561.047619  22.360292024    11.874491    12.140351    11.374092    11.16473212 901.600005.0 3 23PUB05OCT2012
840 714 1056 497999313180 6153306112222221222221222222444433344441312334522222121132211111121112212223333333322232 50303282998998  14.036263 6175.9556991.047619  13.398251025    10.211012    10.185092     8.410613     9.778222911125.000005.0 1994PUB05OCT2012
840 715  760 217121332180 6 03 85111111111111111111111443432242242322222322111111121111111221122212223322221322232 50002282998998  27.684170 6644.2008911.047619  26.425799125    15.146561    15.229491    11.374092    12.738341221080.000005.0 1 21PUB05OCT2012
840 716  205  46141521180 6 03 60121111221222211222911444444343444322222222222122122111112129212112223333333323933 50217282998998 134.694139 7542.8717761.047619 128.571678026    11.389921    11.147581    11.374092    10.093192111080.000005.0 1 21PUB05OCT2012
840 718  359  97141529181 6103 63221111111111111111111444444343334321112322222121121212212121212112223333333322222 50474282998998  55.588058 5669.9819061.047619  53.061328126    15.146561    15.229491    13.350791    10.427932111116.166675.0 1 21PUB05OCT2012
840 719  578 132331332180 6403150112219221111111111111444441444433222223322222222222211211121112112222333333222232 50342282998998  47.646906 5717.6287771.047619  45.481138127    11.784931    11.626211    10.642012     9.213092211200.000005.0 1 23PUB05OCT2012
840 720  446 15733999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 50331282998998  43.235155 4842.3373971.047619  41.269921027999999.000009999999.000009999999.000009999999.000009299999.000009.098982PUB05OCT2012
840 721  515 16613153218099993100111111121221111221112444443342222222222222212121121111112111211112223233222222223 50069282998998  40.486099 6234.8592831.047619  38.645822128    11.874491    12.140351    11.374092    11.164732119999.000005.0 1 22PUB05OCT2012
840 722  583 187231422183 6 03200113332343333333333333444499944444422222222222121122191111111111112223333333333223 50456282998998  37.656426 5723.7767091.047619  35.944770028     8.476152     8.408712    11.374092    10.427932111098.000005.0 1 22PUB05OCT2012
840 724  599 19299154218299993340129999999999999999999999999999999999999999999999999999999999999999999999999999999 50349282998998  33.194764 5643.1098641.047619  31.685911029999999.000009999999.000009999999.000009999999.000009919999.000005.0 1992PUB05OCT2012
840 725  818 263121522180 5543140121112111332111332111443444232344322111211222211221112212221222112222333332222222 50130282998998  31.129312 5603.2761091.047619  29.714343129    11.297701    11.147581    14.165461    10.427932211062.000005.0 1 11PUB05OCT2012
840 726  571 196221432180 6 53 60121111121233221223322444442442444433222333223232221212211121112112222233222223223 50067282998998  29.932031 5268.0374311.047619  28.571484130    10.681252    10.705842     9.881652     8.965382221095.000005.0 1 22PUB05OCT2012
840 728  555 305121431180 6 03150111113322111122111122442444333331122222322221222221112212111211112223332333322232 50019282998998  27.684170 7308.6209811.047619  26.425799030    10.864932    10.913472    11.374092    10.093192211080.000005.0 1 21PUB05OCT2012
840 729  865 270222321185 7 03150121112111322221112122443322233341121211211111211131111111111111212223323322222223 50204282998998  26.733188 4999.1061381.047619  25.518043131    11.874491    10.913472    14.165461    11.586972211295.000005.0 1 22PUB05OCT2012
840 730 1590 260322442182 6233 88122221232432221432222999999242222433334433332232232212212121212112223322333333222 50437282998998  25.845370 5117.3831661.047619  24.670580031     9.813672     9.618012     6.596993     8.347173321161.766675.0 1 23PUB05OCT2012
840 731  854 285241421183 5153 80121111111222111222121444444342234222222322222221121111112111211122222323222223232 50205282998998  25.014625 7504.3876291.047619  23.877597132    11.874491    12.140351    11.374092    10.42793212 960.750005.0 1 22PUB05OCT2012
840 732  911 297132221182 6303 30121133332333211333312443442243322211111111111121121111112221222112223333222322121 50478282998998  24.235623 7028.3307391.047619  23.134004032     9.570882     9.485012    15.568921    12.083621131183.000005.0 1 21PUB05OCT2012
840 733  783 273211422185 7453300111111111111111111111441121222211133333443222221131112311111211112221333322222122 50233282998998  23.346985 6373.7267881.047619  22.285758133    15.146561    15.229491     7.609453    10.093192211433.750005.0 1 23PUB05OCT2012
840 734  984 324121442183 4503 75122111111233311233311444422243321212223322111111121111112121212212222222322222222 50181282998998  22.164859 6915.4358741.047619  21.157365033    10.864932    10.705842    10.642012    12.73834122 884.500005.0 1 11PUB05OCT2012
840 735  669 314311422180 4543100122222132332222333334443332244442222224434111111111111112121212112223322112333333 50044282998998  21.289043 7153.1183681.047619  20.321359134     9.216942     9.751782     8.410613    13.96337132 882.000005.0 1 23PUB05OCT2012
840 736 1045 334145929180 5203395121111221212221212222444444444242411111111211111111111112111111222223333332122233 50304282998998  20.360742 6719.0449541.047619  19.435254034    11.068402    11.147581    15.568921    12.73834111 960.000005.0 1 22PUB05OCT2012
840 737  984 349231442185 6303 75121121221222111122211433344444342422233332222232232311912221222122223322223222232 50113282998998  19.619314 6042.7487121.047619  18.727527135    11.297701    11.147581     9.881652     8.535062121202.500005.0 1 22PUB05OCT2012
840 738 1059 380312332180 5303 25121111111111111111111444422444443311222322222221121111111121112222223333333333333 50223282998998  18.677587 4706.7519841.047619  17.828606035    15.146561    15.229491    12.046002    10.42793233 990.000005.0 1 23PUB05OCT2012
840 739 1147 394921422182 6303 70122134311343311343321443334241221132232132112122131112112221222342223122221333232 50059282998998  17.251467 7728.6570241.047619  16.467309136     9.453042     9.355172    10.642012    10.783192931183.000005.0 1 22PUB05OCT2012
840 74099998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100020282998998  16.597382  896.2586541.047619  15.842956036999998.000008999998.000008999998.000008999998.000008999999.000009.098981PUB05OCT2012
840 741 1478 732111433180 6 03260122334433334443444444444413233231123322443332222221112211121112222223333332333233 50427282998998  15.127636 7624.3284481.047619  14.440016137     7.248423     7.718052     9.141663     9.213092221080.000005.0 1 11PUB05OCT2012
840 74299998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100021282998998  13.787589 6066.5389711.047619  13.160880037999998.000008999998.000008999998.000008999998.000008999999.000009.098982PUB05OCT2012
840 743 1743 569132311180 5463200121121211222211221221433331242211322111322222211121111111121112322222232332233122 50133282998998   9.529382 6003.5104801.047619   9.096228038    11.297701    11.147581    13.350791    10.783192121038.000005.0 1 21PUB05OCT2012
840 744 1273 395311422183 5453150121111121111112332212444433444443422222222222122121112211121112212222332223333333 50453282998998  15.095033 6279.5336691.047619  14.408895138    10.681252    13.486361    11.374092    10.427932321052.250005.0 1 23PUB05OCT2012
840 74599998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888 50461282998998  17.041594 5794.1419281.047619  16.266976139999998.000008999998.000008999998.000008999998.000008999999.000009.098983PUB05OCT2012
840 74699998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888 50347282998998  19.348330 4779.0373921.047619  18.468860039999998.000008999998.000008999998.000008999998.000008999999.000009.098982PUB05OCT2012
840 747 1030 359321422180 4523170111111121322211332212333333444444332223422222222222211111121112222222233332222232 50141282998998  21.353949 8456.1638231.047619  20.383315140    10.864932    11.147581    10.642012     9.21309231 876.000005.0 1 23PUB05OCT2012
840 748  834 251231442182 4483116111111121112221112122334433242222121222322212112232112211121112122223333322322132 50315282998998  23.582812 6225.8623681.047619  22.510866040    11.874491    11.739441    12.046002    10.09319211 873.600005.0 1 22PUB05OCT2012
840 749  750 230211422185 6 03 60121111111211221211221443442444432232233333223222232211112111211212222232333222133 50224282998998  25.750350 7081.3463811.047619  24.579880141    12.261441    12.140351     9.141663     8.740132221110.000005.0 1 23PUB05OCT2012
840 750  627 181211222183 6303 60121211121223211122212444422444444211111111111111121111112221222112223333332322232 50189282998998  29.932031 5387.7655541.047619  28.571484041    11.297701    10.913472    15.568921    12.738341221189.500005.0 1 22PUB05OCT2012
840 751  459 23032999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 50020282998998  34.502932 5382.4574071.047619  32.934617042999999.000009999999.000009999999.000009999999.000009399999.000009.098983PUB05OCT2012
840 75299998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100022282998998  42.707898 5552.0267521.047619  40.766630142999998.000008999998.000008999998.000008999998.000008999999.000009.098981PUB05OCT2012
840 753  7359999241921180 6253999121111211111111111111443433332349322222322211121221111111111111122223933332322222 50438282998998  56.032762 7396.3245461.047619  53.485818143    13.535631    13.486361    11.374092    11.164732191155.000005.0 1 22PUB05OCT2012
840 754  615  81141541180 5503116121122211221111121211442332244244321111222321121111111112111211112223322222222221 50035282998998  93.387936 6350.3796611.047619  89.143030043    11.561581    11.417821    14.165461    11.164732111050.000005.0 1 21PUB05OCT2012
840 755  636 211221522180 6303100111111124332244333344444233343331123322212111111121911212111211212223222332222222 50457282998998  30.190066 6641.8144571.047619  28.817790144     9.453042     9.889872     9.881652    12.726091211170.000005.0 1 22PUB05OCT2012
840 756 1062 360321432180 6 03 60121111121332211332111444432332232222322222223222232211212221222112223322322222232 50256282998998  18.480462 6652.9663201.047619  17.640441044    11.297701    10.913472    10.642012     8.740132331080.000005.0 1 33PUB05OCT2012
840 757  628 230211542180 7153200121111121122211122112434442243234322222322111111121112112121212112223322232223222 50266282998998  30.991572 6508.2300801.047619  29.582864045    11.874491    11.739441    11.374092    12.738341211305.000005.0 1 22PUB05OCT2012
840 758  498 159391553180 7303100112211111123211122122343342334322131124443223243232111112111211212223233333322213 50327282998998  38.484040 4310.2124271.047619  36.734765145    11.297701    11.147581    10.642012     8.347173911350.000005.0 1 34PUB05OCT2012
840 759  625 124311543180 6303193111111121111111111111444432243231421223422222232219992212121212112222222222222222 50176282998998  47.324968 5395.0463411.047619  45.173833046    13.535631    13.486361    11.374092     9.467712311170.000005.0 1 23PUB05OCT2012
840 760  819 191231542180 6 03108121111111123211123221444422232224222112212223131121111112121212112223232333323333 50202282998998  61.983144 3718.9886171.047619  59.165728146    11.561581    11.739441    12.687052    10.093192111080.000005.0 1 23PUB05OCT2012
840 761  125  65311543180 5303 20123434311123311111111444433444444452223311111111121111111111212112293333222111133 50375282998998 104.538735 5331.4754681.047619  99.786974147    10.211012     9.355172    11.374092    12.73834132 990.000005.0 1 23PUB05OCT2012
840 762  300  36411693180 5363 15112132221222211222212333323443232133334333222231121112112121212112229999999999999 50418282998998 194.558201 6225.8624181.047619 185.714646047    10.357512    10.346042     6.596993    10.093192311008.000005.0 1 25PUB05OCT2012
840 763  521  59321542180 6203 40211111111211111211113444444444444422212333222112121111112121212132223333222222233 50122282998998 116.734921 8054.7095331.047619 111.428788048    12.261441    13.486361    11.374092    10.783192311140.000005.0 1 23PUB05OCT2012
840 764  420  68311523180 6303 70112112211112111122111433322243432332333422232222121112212121112112223322333222222 50267282998998  92.159148 6082.5037811.047619  87.970096148    11.561581    11.739441     9.141663     9.778222311170.000005.0 1 14PUB05OCT2012
840 765  355  85191542180 6 53120121111221111111111111443444242244322122212211131121111112121212112222233333222232 50242282998998  74.511651 6258.9787041.047619  71.124758149    12.772281    12.675271    12.046002    11.164732911095.000005.0 1 21PUB05OCT2012
840 766  402 121221542180 5453 75121112122212212221111444432343232321233323212221121112112211221212223333333323232 50458282998998  63.673593 7640.8311891.047619  60.779339049    11.561581    11.147581     9.881652    10.783192211035.000005.0 1 23PUB05OCT2012
840 767  468 116311642180 6303200129999999999999999999999999999999999999999999999999999999999999999999999999999999 50022282998998  54.295312 3909.2624431.047619  51.827343150999999.000009999999.000009999999.000009999999.000009311170.000005.0 1 23PUB05OCT2012
840 768  479 155321443180 6303 76121111111112111112121444322443333311113322112121221111112121212112222222322112222 50030282998998  45.481137 5093.8873921.047619  43.413813050    12.772281    13.486361    12.687052    11.164732311170.000005.0 1 23PUB05OCT2012
840 76999998999888888899898988998888888888888888888888888888888888888888888888888888888888888888888888888888888888100023282998998  39.795996 5093.8874761.047619  37.987087051999998.000008999998.000008999998.000008999998.000008999999.000009.098988PUB05OCT2012
840 770  414 219141542180 5443135121111111111111111111443233344233311111111222222232212211121112112222233322322222 50213282998998  34.673739 6553.3366801.047619  33.097660151    15.146561    15.229491    15.568921     8.965382111032.000005.0 1 21PUB05OCT2012
840 771  613 217321432175 6 03217122112222211112221112443433242233122323433222232232212212121212112222233222222232 50312282998998  30.320758 6337.0384821.047619  28.942542152    10.864932    11.147581     9.141663     8.740132311050.000005.0 1 23PUB05OCT2012
840 772  480 249241542180 5 03300111132211122211322212444433443343233324333231221231111111111211112222333333222333 50350282998998  26.037529 7290.5081331.047619  24.854005052    10.513752    10.913472     7.609453     9.77822211 900.000005.0 1 22PUB05OCT2012
840 773  617 313141422180 5553 74122211121221111221111444444444443211111222222222221112112111211212223222232222222 50143282998998  21.751848 6199.2767891.047619  20.763128153    11.561581    11.417821    14.165461     9.778222121065.000005.0 1 11PUB05OCT2012
840 774 1214 419131522184 5363 60221111121333211222212443433343233332221212212222221212212121212122222222333322222 50003282998998  17.466572 7231.1608471.047619  16.672637053    11.297701    10.705842    12.046002     9.778222131030.400005.0 1 22PUB05OCT2012
840 775 1033 357211642180 4 03 90122221121221111221112444411141121131212422212121121111112121212112222223322322222 50008282998998  18.727527 6685.7272241.047619  17.876276154    11.068402    11.147581    12.687052    11.16473222 720.000005.0 1 12PUB05OCT2012
840 776  119  13331642178 7 03 60112211112111111111111444422242224111222323122221231211112121212112222222332222222 50439282998998 322.166716 4214.1807651.049383 307.005929155    12.772281    12.140351    11.374092     9.778222211246.000005.0 1 13PUB05OCT2012
